chapter_id,book_id,book_title,chapter_title,level,paragraphs,subcategory
CH_B1CAC3ADF_095,BOOK_B1CAC3ADF,張卿子傷寒論,辨太陰病脈證並治第十,2,21,傷寒
CH_B1CAC3ADF_096,BOOK_B1CAC3ADF,張卿子傷寒論,桂枝加芍藥湯方第八十三,3,3,傷寒
CH_B1CAC3ADF_097,BOOK_B1CAC3ADF,張卿子傷寒論,桂枝加大黃湯方第八十四,3,8,傷寒
CH_B1CAC3ADF_098,BOOK_B1CAC3ADF,張卿子傷寒論,辨少陰病脈證並治第十一,2,56,傷寒
CH_B1CAC3ADF_099,BOOK_B1CAC3ADF,張卿子傷寒論,麻黃附子細辛湯方第八十五,3,6,傷寒
CH_B1CAC3ADF_100,BOOK_B1CAC3ADF,張卿子傷寒論,麻黃附子甘草湯方第八十六,3,8,傷寒
CH_B1CAC3ADF_101,BOOK_B1CAC3ADF,張卿子傷寒論,黃連阿膠湯方第八十七,3,6,傷寒
CH_B1CAC3ADF_102,BOOK_B1CAC3ADF,張卿子傷寒論,附子湯方第八十八,3,11,傷寒
CH_B1CAC3ADF_103,BOOK_B1CAC3ADF,張卿子傷寒論,桃花湯方第八十九,3,14,傷寒
CH_B1CAC3ADF_104,BOOK_B1CAC3ADF,張卿子傷寒論,豬膚湯方第九十,3,5,傷寒
CH_B1CAC3ADF_105,BOOK_B1CAC3ADF,張卿子傷寒論,甘草湯方第九十一,3,2,傷寒
CH_B1CAC3ADF_106,BOOK_B1CAC3ADF,張卿子傷寒論,桔梗湯方第九十二,3,6,傷寒
CH_B1CAC3ADF_107,BOOK_B1CAC3ADF,張卿子傷寒論,苦酒湯方第九十三,3,7,傷寒
CH_B1CAC3ADF_108,BOOK_B1CAC3ADF,張卿子傷寒論,半夏散及湯方第九十四,3,5,傷寒
CH_B1CAC3ADF_109,BOOK_B1CAC3ADF,張卿子傷寒論,白通湯方第九十五,3,9,傷寒
CH_B1CAC3ADF_110,BOOK_B1CAC3ADF,張卿子傷寒論,白通加豬膽汁方第九十六,3,9,傷寒
CH_B1CAC3ADF_111,BOOK_B1CAC3ADF,張卿子傷寒論,真武湯方第九十七,3,18,傷寒
CH_B1CAC3ADF_112,BOOK_B1CAC3ADF,張卿子傷寒論,通脈四逆湯方第九十八,3,17,傷寒
CH_B1CAC3ADF_113,BOOK_B1CAC3ADF,張卿子傷寒論,四逆散方第九十九,3,35,傷寒
CH_B1CAC3ADF_114,BOOK_B1CAC3ADF,張卿子傷寒論,辨厥陰病脈證並治第十二,2,49,傷寒
CH_B1CAC3ADF_115,BOOK_B1CAC3ADF,張卿子傷寒論,烏梅丸方第一百,3,43,傷寒
CH_B1CAC3ADF_116,BOOK_B1CAC3ADF,張卿子傷寒論,當歸四逆湯方第一百零一,3,7,傷寒
CH_B1CAC3ADF_117,BOOK_B1CAC3ADF,張卿子傷寒論,四逆加吳茱萸生薑湯方第一百零二,3,15,傷寒
CH_B1CAC3ADF_118,BOOK_B1CAC3ADF,張卿子傷寒論,麻黃升麻湯方第一百零三,3,12,傷寒
CH_B1CAC3ADF_119,BOOK_B1CAC3ADF,張卿子傷寒論,乾薑黃連黃芩人參湯方第一百零四,3,33,傷寒
CH_B1CAC3ADF_120,BOOK_B1CAC3ADF,張卿子傷寒論,白頭翁湯方第一百零五,3,29,傷寒
CH_B1CAC3ADF_121,BOOK_B1CAC3ADF,張卿子傷寒論,辨霍亂病脈證並治第十三,2,16,傷寒
CH_B1CAC3ADF_122,BOOK_B1CAC3ADF,張卿子傷寒論,理中丸方第一百零六,3,30,傷寒
CH_B1CAC3ADF_123,BOOK_B1CAC3ADF,張卿子傷寒論,四逆加豬膽汁湯方第一百零七,3,3,傷寒
CH_B1CAC3ADF_124,BOOK_B1CAC3ADF,張卿子傷寒論,辨陰陽易瘥後勞復病證並治第十四,2,4,傷寒
CH_B1CAC3ADF_125,BOOK_B1CAC3ADF,張卿子傷寒論,燒散方第一百零八,3,6,傷寒
CH_B1CAC3ADF_126,BOOK_B1CAC3ADF,張卿子傷寒論,枳實梔子豉湯方第一百零九,3,9,傷寒
CH_B1CAC3ADF_127,BOOK_B1CAC3ADF,張卿子傷寒論,牡蠣澤瀉散方第一百一十,3,8,傷寒
CH_B1CAC3ADF_128,BOOK_B1CAC3ADF,張卿子傷寒論,竹葉石膏湯方第一百一十一,3,7,傷寒
CH_B1CAC3ADF_129,BOOK_B1CAC3ADF,張卿子傷寒論,辨不可發汗病脈證並治第十五,2,45,傷寒
CH_B1CAC3ADF_130,BOOK_B1CAC3ADF,張卿子傷寒論,辨可發汗證並治第十六,2,13,傷寒
CH_B1CAC3ADF_131,BOOK_B1CAC3ADF,張卿子傷寒論,辨發汗後病脈證並治第十七,2,3,傷寒
CH_B1CAC3ADF_132,BOOK_B1CAC3ADF,張卿子傷寒論,辨不可吐第十八,2,1,傷寒
CH_B1CAC3ADF_133,BOOK_B1CAC3ADF,張卿子傷寒論,辨可吐第十九,2,13,傷寒
CH_B1CAC3ADF_134,BOOK_B1CAC3ADF,張卿子傷寒論,辨不可下病脈證並治第二十,2,64,傷寒
CH_B1CAC3ADF_135,BOOK_B1CAC3ADF,張卿子傷寒論,辨可下病脈證並治第二十一,2,30,傷寒
CH_B6C3E769F_001,BOOK_B6C3E769F,敖氏傷寒金鏡錄,續刊傷寒金鏡錄原序,2,4,傷寒
CH_B6C3E769F_002,BOOK_B6C3E769F,敖氏傷寒金鏡錄,原序,2,12,傷寒
CH_B6C3E769F_003,BOOK_B6C3E769F,敖氏傷寒金鏡錄,傷寒用藥說,2,4,傷寒
CH_B6C3E769F_004,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第一‧白苔舌,2,16,傷寒
CH_B6C3E769F_005,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第二‧將瘟舌,2,8,傷寒
CH_B6C3E769F_006,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第三‧中焙舌,2,12,傷寒
CH_B6C3E769F_007,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第四‧生斑舌,2,12,傷寒
CH_B6C3E769F_008,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第五‧紅星舌,2,8,傷寒
CH_B6C3E769F_009,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第六‧黑尖舌,2,10,傷寒
CH_B6C3E769F_010,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第七‧裡圈舌,2,10,傷寒
CH_B6C3E769F_011,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第八‧人裂舌,2,7,傷寒
CH_B6C3E769F_012,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第九‧蟲碎舌,2,12,傷寒
CH_B6C3E769F_013,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第十‧厥陰舌,2,12,傷寒
CH_B6C3E769F_014,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第十一‧裡黑舌,2,6,傷寒
CH_B6C3E769F_015,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第十二‧死現舌,2,4,傷寒
CH_B6C3E769F_016,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第十三‧黃苔舌,2,13,傷寒
CH_B6C3E769F_017,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第十四‧黑心舌,2,6,傷寒
CH_B6C3E769F_018,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第十五‧尖白根黑舌,2,14,傷寒
CH_B6C3E769F_019,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第十六‧白苔黑點舌,2,5,傷寒
CH_B6C3E769F_020,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第十七‧灰苔黑暈舌,2,7,傷寒
CH_B6C3E769F_021,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第十八‧微黃舌,2,7,傷寒
CH_B6C3E769F_022,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第十九‧白苔邊黃舌,2,5,傷寒
CH_B6C3E769F_023,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第二十‧微黃舌,2,10,傷寒
CH_B6C3E769F_024,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第二十一‧黃心舌,2,7,傷寒
CH_B6C3E769F_025,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第二十二‧左邊白苔舌,2,5,傷寒
CH_B6C3E769F_026,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第二十三‧右邊白滑舌,2,5,傷寒
CH_B6C3E769F_027,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第二十四‧左邊白滑舌,2,5,傷寒
CH_B6C3E769F_028,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第二十五‧中黃邊白舌,2,5,傷寒
CH_B6C3E769F_029,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第二十六‧黃苔黑點舌,2,11,傷寒
CH_B6C3E769F_030,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第二十七‧根黃尖白舌,2,11,傷寒
CH_B6C3E769F_031,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第二十八‧純黃隔瓣舌,2,33,傷寒
CH_B6C3E769F_032,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第二十九‧微紅黑灰舌,2,8,傷寒
CH_B6C3E769F_033,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第三十‧黃色黑點舌,2,7,傷寒
CH_B6C3E769F_034,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第三十一‧黃苔黑中舌,2,7,傷寒
CH_B6C3E769F_035,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第三十二‧邊紅黑心舌,2,5,傷寒
CH_B6C3E769F_036,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第三十三‧灰色尖黃舌,2,4,傷寒
CH_B6C3E769F_037,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第三十四‧灰黑起紋舌,2,5,傷寒
CH_B6C3E769F_038,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第三十五‧根黑尖黃舌,2,6,傷寒
CH_B6C3E769F_039,BOOK_B6C3E769F,敖氏傷寒金鏡錄,第三十六‧根灰尖黃舌,2,6,傷寒
CH_B6C3E769F_040,BOOK_B6C3E769F,敖氏傷寒金鏡錄,結語,2,19,傷寒
CH_B6C3E769F_041,BOOK_B6C3E769F,敖氏傷寒金鏡錄,後序,2,5,傷寒
CH_B67467EFF_001,BOOK_B67467EFF,河間傷寒心要,傷寒心要論,2,17,傷寒
CH_B67467EFF_002,BOOK_B67467EFF,河間傷寒心要,第一雙解散,4,10,傷寒
CH_B67467EFF_003,BOOK_B67467EFF,河間傷寒心要,第二小柴胡涼膈天水合服,4,6,傷寒
CH_B67467EFF_004,BOOK_B67467EFF,河間傷寒心要,第四大柴胡合黃連解毒湯,4,6,傷寒
CH_B67467EFF_005,BOOK_B67467EFF,河間傷寒心要,第五大柴胡合三一承氣湯,4,3,傷寒
CH_B67467EFF_006,BOOK_B67467EFF,河間傷寒心要,第七瓜蒂散,4,3,傷寒
CH_B67467EFF_007,BOOK_B67467EFF,河間傷寒心要,第十一白虎湯,4,3,傷寒
CH_B67467EFF_008,BOOK_B67467EFF,河間傷寒心要,第十四五苓散合天水散,4,3,傷寒
CH_B67467EFF_009,BOOK_B67467EFF,河間傷寒心要,第二十大小陷胸湯丸,4,9,傷寒
CH_B67467EFF_010,BOOK_B67467EFF,河間傷寒心要,第二十二大承氣湯,4,3,傷寒
CH_B67467EFF_011,BOOK_B67467EFF,河間傷寒心要,第二十五茵陳蒿湯調五苓散,4,3,傷寒
CH_B67467EFF_012,BOOK_B67467EFF,河間傷寒心要,第二十七梔子豉湯,4,3,傷寒
CH_B67467EFF_013,BOOK_B67467EFF,河間傷寒心要,第三十涼膈減桂五苓桂苓甘露飲益元散,4,6,傷寒
CH_B67467EFF_014,BOOK_B67467EFF,河間傷寒心要,新增病後四方,4,15,傷寒
CH_B67467EFF_015,BOOK_B67467EFF,河間傷寒心要,傷寒心要余論,2,10,傷寒
CH_SHL_ZHUJIE_001,BOOK_SHL_ZHUJIE,註解傷寒論,辨脈法第一,2,116,傷寒
CH_SHL_ZHUJIE_002,BOOK_SHL_ZHUJIE,註解傷寒論,平脈法第二,2,158,傷寒
CH_SHL_ZHUJIE_003,BOOK_SHL_ZHUJIE,註解傷寒論,傷寒例第三,2,153,傷寒
CH_SHL_ZHUJIE_004,BOOK_SHL_ZHUJIE,註解傷寒論,辨濕脈證第四,2,38,傷寒
CH_SHL_ZHUJIE_005,BOOK_SHL_ZHUJIE,註解傷寒論,辨太陽病脈證並治法上第五,2,87,傷寒
CH_SHL_ZHUJIE_006,BOOK_SHL_ZHUJIE,註解傷寒論,辨太陽病脈證並治法第六,2,326,傷寒
CH_SHL_ZHUJIE_007,BOOK_SHL_ZHUJIE,註解傷寒論,辨太陽病脈證並治法第七,2,174,傷寒
CH_SHL_ZHUJIE_008,BOOK_SHL_ZHUJIE,註解傷寒論,辨陽明病脈證並治法第八,2,210,傷寒
CH_SHL_ZHUJIE_009,BOOK_SHL_ZHUJIE,註解傷寒論,辨少陽病脈證並治法第九,2,20,傷寒
CH_SHL_ZHUJIE_010,BOOK_SHL_ZHUJIE,註解傷寒論,辨太陰病脈證並治法第十,2,18,傷寒
CH_SHL_ZHUJIE_011,BOOK_SHL_ZHUJIE,註解傷寒論,辨少陰病脈證並治法第十一,2,171,傷寒
CH_SHL_ZHUJIE_012,BOOK_SHL_ZHUJIE,註解傷寒論,辨厥陰病脈證並治法第十二,2,140,傷寒
CH_SHL_ZHUJIE_013,BOOK_SHL_ZHUJIE,註解傷寒論,辨霍亂病脈證並治法第十三,2,42,傷寒
CH_SHL_ZHUJIE_014,BOOK_SHL_ZHUJIE,註解傷寒論,辨陰陽易瘥後勞復病脈證並治法第十四,2,26,傷寒
CH_SHL_ZHUJIE_015,BOOK_SHL_ZHUJIE,註解傷寒論,辨不可發汗病脈證並治法第十五,2,30,傷寒
CH_SHL_ZHUJIE_016,BOOK_SHL_ZHUJIE,註解傷寒論,辨可發汗病脈證並治法第十六,2,12,傷寒
CH_SHL_ZHUJIE_017,BOOK_SHL_ZHUJIE,註解傷寒論,辨發汗後病脈證並治法第十七,2,4,傷寒
CH_SHL_ZHUJIE_018,BOOK_SHL_ZHUJIE,註解傷寒論,辨不可吐第十八,2,1,傷寒
CH_SHL_ZHUJIE_019,BOOK_SHL_ZHUJIE,註解傷寒論,辨可吐第十九,2,12,傷寒
CH_SHL_ZHUJIE_020,BOOK_SHL_ZHUJIE,註解傷寒論,辨不可下病脈證並治法第二十,2,51,傷寒
CH_SHL_ZHUJIE_021,BOOK_SHL_ZHUJIE,註解傷寒論,辨可下病脈證並治法第二十一,2,23,傷寒
CH_SHL_ZHUJIE_022,BOOK_SHL_ZHUJIE,註解傷寒論,辨發汗吐下後病脈證並治法第二十二,2,46,傷寒
CH_CAOSHI_FAWEI_001,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,目錄,2,1,綜合
CH_CAOSHI_FAWEI_002,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,秦伯未序,2,7,綜合
CH_CAOSHI_FAWEI_003,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,再版前言,2,5,綜合
CH_CAOSHI_FAWEI_004,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,丁仲英序,2,3,綜合
CH_CAOSHI_FAWEI_005,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,沈石頑序,2,4,綜合
CH_CAOSHI_FAWEI_006,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,自序,2,4,綜合
CH_CAOSHI_FAWEI_007,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,仲景原序,2,8,綜合
CH_CAOSHI_FAWEI_008,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,凡例八則,2,9,綜合
CH_CAOSHI_FAWEI_009,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,太陽篇,2,508,綜合
CH_CAOSHI_FAWEI_010,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,陽明篇,2,176,綜合
CH_CAOSHI_FAWEI_011,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,少陽篇,2,20,綜合
CH_CAOSHI_FAWEI_012,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,太陰篇,2,20,綜合
CH_CAOSHI_FAWEI_013,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,少陰篇,2,110,綜合
CH_CAOSHI_FAWEI_014,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,厥陰篇,2,194,綜合
CH_CAOSHI_FAWEI_015,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,跋,2,1,綜合
CH_CAOSHI_FAWEI_016,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,序,2,5,綜合
CH_CAOSHI_FAWEI_017,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,丁序,2,5,綜合
CH_CAOSHI_FAWEI_018,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,陸序,2,5,綜合
CH_CAOSHI_FAWEI_019,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,許序,2,5,綜合
CH_CAOSHI_FAWEI_020,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,章序,2,4,綜合
CH_CAOSHI_FAWEI_021,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,秦序,2,2,綜合
CH_CAOSHI_FAWEI_022,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,藏府經終先後病脈第一,2,35,綜合
CH_CAOSHI_FAWEI_023,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,痙濕喝脈證第二,2,64,綜合
CH_CAOSHI_FAWEI_024,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,百合狐惑陰陽毒病證治第三,2,45,綜合
CH_CAOSHI_FAWEI_025,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,瘧病脈證並治第四,2,18,綜合
CH_CAOSHI_FAWEI_026,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,中風歷節病脈並治第五,2,48,綜合
CH_CAOSHI_FAWEI_027,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,血痹虛勞病脈證並治第六,2,50,綜合
CH_CAOSHI_FAWEI_028,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,肺痿肺癱咳嗽上氣病脈證治第七,2,41,綜合
CH_CAOSHI_FAWEI_029,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,奔豚氣病脈證第八,2,15,綜合
CH_CAOSHI_FAWEI_030,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,胸痹心痛短氣病脈證治第九,2,34,綜合
CH_CAOSHI_FAWEI_031,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,腹滿寒疝宿食病脈證治第十,2,60,綜合
CH_CAOSHI_FAWEI_032,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,五藏風寒積聚病脈證並治第十一,2,42,綜合
CH_CAOSHI_FAWEI_033,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,痰飲咳嗽病脈證治第十二,2,87,綜合
CH_CAOSHI_FAWEI_034,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,消渴小便不利，淋病脈證治第十三,2,32,綜合
CH_CAOSHI_FAWEI_035,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,水氣病脈證並治第十四,2,77,綜合
CH_CAOSHI_FAWEI_036,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,黃疸病脈證並治第十五,2,103,綜合
CH_CAOSHI_FAWEI_037,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,嘔吐噦下利，病脈證治第十七,2,125,綜合
CH_CAOSHI_FAWEI_038,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,瘡癰，腸癰，浸淫病脈證治第十八,2,35,綜合
CH_CAOSHI_FAWEI_039,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,趺蹶手指臂腫轉筋狐疝疣蟲病脈證第十九,2,21,綜合
CH_CAOSHI_FAWEI_040,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,婦人妊娠病脈證治第二十,2,47,綜合
CH_CAOSHI_FAWEI_041,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,婦人產後病脈證治第二十一,2,38,綜合
CH_CAOSHI_FAWEI_042,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,婦人雜病脈證治第二十二,2,66,綜合
CH_CAOSHI_FAWEI_043,BOOK_CAOSHI_FAWEI,曹氏傷寒金匱發微合刊,跋,2,1,綜合
CH_JF_SHIYANLU_001,BOOK_JF_SHIYANLU,經方實驗錄,原序,2,5,醫案
CH_JF_SHIYANLU_002,BOOK_JF_SHIYANLU,經方實驗錄,第一案　桂枝湯證　其一穎師醫案,2,7,醫案
CH_JF_SHIYANLU_003,BOOK_JF_SHIYANLU,經方實驗錄,第二案　桂枝湯證　其二穎師講授　佐景筆記,2,7,醫案
CH_JF_SHIYANLU_004,BOOK_JF_SHIYANLU,經方實驗錄,第三案　桂枝湯證　其三穎師講授　佐景筆記,2,6,醫案
CH_JF_SHIYANLU_005,BOOK_JF_SHIYANLU,經方實驗錄,第四案　桂枝湯證　其四佐景醫案,2,12,醫案
CH_JF_SHIYANLU_006,BOOK_JF_SHIYANLU,經方實驗錄,第五案　桂枝湯證　其五佐景筆記,2,3,醫案
CH_JF_SHIYANLU_007,BOOK_JF_SHIYANLU,經方實驗錄,第六案　桂枝湯證　其六佐景醫案,2,7,醫案
CH_JF_SHIYANLU_008,BOOK_JF_SHIYANLU,經方實驗錄,第七案　麻黃湯證　其一穎師醫案,2,5,醫案
CH_JF_SHIYANLU_009,BOOK_JF_SHIYANLU,經方實驗錄,第八案　麻黃湯證　其二穎師醫案,2,4,醫案
CH_JF_SHIYANLU_010,BOOK_JF_SHIYANLU,經方實驗錄,第九案　麻黃湯證　其三穎師講授　佐景筆記,2,4,醫案
CH_JF_SHIYANLU_011,BOOK_JF_SHIYANLU,經方實驗錄,第一○案　麻黃湯證　其四穎師講授　佐景筆記,2,4,醫案
CH_JF_SHIYANLU_012,BOOK_JF_SHIYANLU,經方實驗錄,第一一案　麻黃湯證　其五穎師醫案,2,14,醫案
CH_JF_SHIYANLU_013,BOOK_JF_SHIYANLU,經方實驗錄,第一三案　葛根湯證　其二穎師親撰,2,8,醫案
CH_JF_SHIYANLU_014,BOOK_JF_SHIYANLU,經方實驗錄,第一四案　葛根湯證　其三穎師講授　佐景筆記,2,7,醫案
CH_JF_SHIYANLU_015,BOOK_JF_SHIYANLU,經方實驗錄,第一五案　葛根湯證　其四穎師講授　佐景筆記,2,4,醫案
CH_JF_SHIYANLU_016,BOOK_JF_SHIYANLU,經方實驗錄,第一六案　葛根湯證　其五穎師親撰,2,7,醫案
CH_JF_SHIYANLU_017,BOOK_JF_SHIYANLU,經方實驗錄,第一七案　白虎湯證　其一穎師講授　佐景筆記,2,4,醫案
CH_JF_SHIYANLU_018,BOOK_JF_SHIYANLU,經方實驗錄,第一八案　白虎湯證　其二穎師講授　佐景筆記,2,7,醫案
CH_JF_SHIYANLU_019,BOOK_JF_SHIYANLU,經方實驗錄,第一九案　白虎湯證　其三佐景筆記,2,4,醫案
CH_JF_SHIYANLU_020,BOOK_JF_SHIYANLU,經方實驗錄,第二○案　白虎湯證　其四佐景筆記,2,4,醫案
CH_JF_SHIYANLU_021,BOOK_JF_SHIYANLU,經方實驗錄,第二一案　麻黃杏仁甘草石膏湯證　其一穎師醫案,2,7,醫案
CH_JF_SHIYANLU_022,BOOK_JF_SHIYANLU,經方實驗錄,第二二案 麻黃杏仁甘草石膏湯證　其二穎師醫案,2,5,醫案
CH_JF_SHIYANLU_023,BOOK_JF_SHIYANLU,經方實驗錄,第二三案　麻黃杏仁甘草石膏湯證　其三佐景筆記,2,6,醫案
CH_JF_SHIYANLU_024,BOOK_JF_SHIYANLU,經方實驗錄,第二四案　麻黃杏仁甘草石膏湯證　其四佐景醫案,2,10,醫案
CH_JF_SHIYANLU_025,BOOK_JF_SHIYANLU,經方實驗錄,第二五案　葛根黃連黃芩湯證　其一佐景醫案,2,8,醫案
CH_JF_SHIYANLU_026,BOOK_JF_SHIYANLU,經方實驗錄,第二六案　葛根黃連黃芩湯證　其二佐景醫案,2,10,醫案
CH_JF_SHIYANLU_027,BOOK_JF_SHIYANLU,經方實驗錄,第二七案　葛根黃連黃芩湯證　其三佐景醫案,2,10,醫案
CH_JF_SHIYANLU_028,BOOK_JF_SHIYANLU,經方實驗錄,第二八案　葛根黃連黃芩湯證　其四穎師醫案,2,16,醫案
CH_JF_SHIYANLU_029,BOOK_JF_SHIYANLU,經方實驗錄,第三○案　大承氣湯證　其二穎師醫案,2,5,醫案
CH_JF_SHIYANLU_030,BOOK_JF_SHIYANLU,經方實驗錄,第三一案　大承氣湯證　其三穎師講授　佐景筆記,2,8,醫案
CH_JF_SHIYANLU_031,BOOK_JF_SHIYANLU,經方實驗錄,第三二案　大承氣湯證　其四穎師講授　佐景筆記,2,4,醫案
CH_JF_SHIYANLU_032,BOOK_JF_SHIYANLU,經方實驗錄,第三三案　大承氣湯證　其五穎師親撰,2,3,醫案
CH_JF_SHIYANLU_033,BOOK_JF_SHIYANLU,經方實驗錄,第三四案　小承氣湯證穎師醫案,2,3,醫案
CH_JF_SHIYANLU_034,BOOK_JF_SHIYANLU,經方實驗錄,第三五案　調胃承氣湯證穎師醫案,2,13,醫案
CH_JF_SHIYANLU_035,BOOK_JF_SHIYANLU,經方實驗錄,第三六案　桂枝二麻黃一湯證　其一穎師醫案,2,5,醫案
CH_JF_SHIYANLU_036,BOOK_JF_SHIYANLU,經方實驗錄,第三七案　桂枝二麻黃一湯證　其二佐景醫案,2,13,醫案
CH_JF_SHIYANLU_037,BOOK_JF_SHIYANLU,經方實驗錄,第三八案　桂枝麻黃各半湯證　其一穎師醫案,2,4,醫案
CH_JF_SHIYANLU_038,BOOK_JF_SHIYANLU,經方實驗錄,第三九案　桂枝麻黃各半湯證　其二穎師醫案,2,5,醫案
CH_JF_SHIYANLU_039,BOOK_JF_SHIYANLU,經方實驗錄,第四○案　桂枝加大黃湯證穎師醫案,2,4,醫案
CH_JF_SHIYANLU_040,BOOK_JF_SHIYANLU,經方實驗錄,第四一案　白虎加桂枝湯證穎師講授　佐景筆記,2,4,醫案
CH_JF_SHIYANLU_041,BOOK_JF_SHIYANLU,經方實驗錄,第四二案　麻黃附子甘草湯證佐景醫案,2,6,醫案
CH_JF_SHIYANLU_042,BOOK_JF_SHIYANLU,經方實驗錄,第四三案　小青龍湯證　其一佐景醫案,2,7,醫案
CH_JF_SHIYANLU_043,BOOK_JF_SHIYANLU,經方實驗錄,第四四案　小青龍湯證　其二佐景醫案,2,4,醫案
CH_JF_SHIYANLU_044,BOOK_JF_SHIYANLU,經方實驗錄,第四五案　射干麻黃湯證　其一穎師醫案,2,4,醫案
CH_JF_SHIYANLU_045,BOOK_JF_SHIYANLU,經方實驗錄,第四六案　射干麻黃湯證　其二佐景醫案,2,4,醫案
CH_JF_SHIYANLU_046,BOOK_JF_SHIYANLU,經方實驗錄,第四七案　苓甘五味加薑辛半夏杏仁湯證穎師醫案,2,5,醫案
CH_JF_SHIYANLU_047,BOOK_JF_SHIYANLU,經方實驗錄,第四八案　皂莢丸證　其一穎師親撰,2,2,醫案
